Estación,Date,Latitud,Longitud,B01,B02,B03,B04,B05,B06,B07,B08,B09,B10,B11,B12,B8A,NDWI,NDMI,MSI,NMDI,GVMI,SRWI,Humedad_Suelo
Dillon-18-WSW,2024-05-27,45.158,-113.0057,0.1366,0.1258,0.1203,0.1258,0.1406,0.1726,0.1853,0.1823,0.1957,0.0896,0.0047,0.2294,0.1742,-0.20489095,0.94973254,0.025781678,0.9774255,0.839088,1.5153782,0.197
Dillon-18-WSW,2024-04-22,45.158,-113.0057,0.13,0.1233,0.1155,0.122,0.1325,0.1522,0.1603,0.1607,0.171,0.1141,0.0089,0.2196,0.1813,-0.1636495,0.8950471,0.055382702,0.9542652,0.8004144,1.3913419,0.272
Dillon-18-WSW,2024-08-12,45.158,-113.0057,0.1588,0.1452,0.1429,0.1542,0.1656,0.1789,0.1949,0.1899,0.2092,0.0748,0.0017,0.2745,0.2105,-0.14122593,0.9822547,0.00895208,0.99270535,0.8607189,1.3289013,0.103
Dillon-18-WSW,2024-09-09,45.158,-113.0057,0.2796,0.2667,0.237,0.2272,0.2211,0.2256,0.233,0.2262,0.2318,0.0877,0.0036,0.2503,0.1864,0.02331607,0.9686684,0.01591512,0.9850031,0.8650657,0.95443034,0.123
Dillon-18-WSW,2024-09-16,45.158,-113.0057,0.1543,0.1361,0.1288,0.1414,0.152,0.1632,0.1785,0.1662,0.1934,0.0657,0.0095,0.254,0.1882,-0.12677963,0.89186114,0.057160046,0.9557831,0.8004734,1.2903726,0.12
Dillon-18-WSW,2024-10-14,45.158,-113.0057,0.1328,0.1223,0.1141,0.1219,0.1277,0.134,0.1407,0.1375,0.1515,0.0735,0.0016,0.2023,0.1555,-0.09300478,0.976995,0.011636363,0.9906269,0.833269,1.2050833,0.129
Dillon-18-WSW,2024-10-21,45.158,-113.0057,0.1473,0.1266,0.1174,0.1259,0.1298,0.1358,0.1458,0.1425,0.158,0.0514,0.0013,0.2104,0.1586,-0.0965756,0.9819192,0.0091228075,0.99265945,0.83851403,1.213799,0.125
Dillon-18-WSW,2024-08-05,45.158,-113.0057,0.1408,0.1315,0.1307,0.1414,0.1532,0.1645,0.1782,0.1749,0.1922,0.0685,0.0012,0.2527,0.1883,-0.14463347,0.98637134,0.006861064,0.994403,0.85680515,1.3381789,0.105
Dinosaur-2-E,2018-03-26,40.2446,-108.9677,0.2756,0.2035,0.211,0.2377,0.2542,0.2812,0.2943,0.2501,0.3116,0.2181,0.0356,0.2946,0.248,-0.08479721,0.7507875,0.14234307,0.8773048,0.7259059,1.185308,0.276
Dinosaur-2-E,2018-04-30,40.2446,-108.9677,0.4686,0.4344,0.4059,0.4256,0.4353,0.4454,0.4624,0.4484,0.4784,0.2449,0.0108,0.1926,0.1761,-0.049748316,0.9529617,0.024085639,0.966861,0.8936465,1.1047056,0.228
Dinosaur-2-E,2018-01-15,40.2446,-108.9677,0.1592,0.123,0.1084,0.1249,0.1334,0.1511,0.1534,0.1484,0.1657,0.1086,0.0021,0.2151,0.1533,-0.15576321,0.9720929,0.014150944,0.9885121,0.8365989,1.3690037,0.096
Dinosaur-2-E,2018-06-04,40.2446,-108.9677,0.1564,0.1452,0.1601,0.1884,0.2046,0.228,0.2439,0.2409,0.258,0.1258,0.002,0.3478,0.2765,-0.20149626,0.9835323,0.008302201,0.9932284,0.8787544,1.5046846,0.09
Dinosaur-2-E,2018-07-09,40.2446,-108.9677,0.1572,0.1454,0.1527,0.1847,0.2062,0.2235,0.2381,0.214,0.2582,0.0808,0.0022,0.3687,0.2753,-0.1671666,0.97964853,0.0102803735,0.9924773,0.86793584,1.4014406,0.073
Dinosaur-2-E,2018-08-13,40.2446,-108.9677,0.1736,0.1572,0.1583,0.1827,0.1898,0.2088,0.2272,0.2219,0.2509,0.0889,0.0023,0.3396,0.2632,-0.16728039,0.97948265,0.01036503,0.9918411,0.87042415,1.4017688,0.076
Dinosaur-2-E,2018-09-17,40.2446,-108.9677,0.1492,0.1312,0.135,0.1606,0.1783,0.1895,0.2083,0.195,0.2231,0.0772,0.0015,0.3226,0.241,-0.18181816,0.98473287,0.007692308,0.99422073,0.8641391,1.4444443,0.085
Dinosaur-2-E,2019-04-15,40.2446,-108.9677,0.603,0.5956,0.5578,0.5799,0.5917,0.6028,0.6147,0.6062,0.619,0.3542,0.0226,0.1438,0.1474,-0.04158074,0.92811704,0.037281428,0.94149625,0.886218,1.0867695,0.311
Dinosaur-2-E,2018-10-22,40.2446,-108.9677,0.1468,0.1268,0.1326,0.1517,0.1548,0.1744,0.1911,0.1876,0.2012,0.0847,0.0017,0.2615,0.2005,-0.17176767,0.9820391,0.009061834,0.9924578,0.8596832,1.4147813,0.266
Dinosaur-2-E,2019-06-24,40.2446,-108.9677,0.1421,0.128,0.1345,0.1597,0.1949,0.2186,0.2404,0.2292,0.2597,0.1283,0.0021,0.3309,0.2559,-0.26037946,0.98184174,0.009162303,0.9925294,0.8741816,1.7040893,0.152
Dinosaur-2-E,2019-07-29,40.2446,-108.9677,0.1461,0.141,0.1552,0.1888,0.2019,0.219,0.245,0.2449,0.2623,0.1142,0.0021,0.3357,0.263,-0.22419395,0.9829959,0.008574928,0.9927922,0.87956405,1.577964,0.097
Dinosaur-2-E,2019-11-11,40.2446,-108.9677,0.1466,0.1222,0.1184,0.1395,0.1452,0.1612,0.1754,0.1738,0.1814,0.1345,0.0058,0.2366,0.1792,-0.18959619,0.9354121,0.03337169,0.97212887,0.8277704,1.4679054,0.095
Dinosaur-2-E,2019-10-07,40.2446,-108.9677,0.1468,0.1325,0.1384,0.176,0.1773,0.1983,0.208,0.2197,0.2206,0.1655,0.0094,0.2906,0.2331,-0.22703153,0.9179398,0.04278562,0.9638252,0.83156693,1.5874276,0.08
Dinosaur-2-E,2019-09-02,40.2446,-108.9677,0.1461,0.1363,0.1432,0.1782,0.1887,0.2059,0.2279,0.224,0.2416,0.1301,0.0027,0.3243,0.2557,-0.2200436,0.97617996,0.012053572,0.9901996,0.869051,1.5642459,0.082
Dinosaur-2-E,2020-05-04,40.2446,-108.9677,0.1506,0.1368,0.1467,0.1632,0.1822,0.2206,0.2358,0.2367,0.2568,0.1369,0.0035,0.326,0.2455,-0.23474179,0.9708576,0.01478665,0.9876368,0.86951697,1.613497,0.174
Dinosaur-2-E,2020-07-13,40.2446,-108.9677,0.1652,0.1585,0.1844,0.2202,0.2313,0.2601,0.2871,0.2697,0.3045,0.103,0.0017,0.3991,0.3129,-0.18784405,0.98747224,0.0063033,0.994929,0.889116,1.4625813,0.082
Dinosaur-2-E,2020-03-30,40.2446,-108.9677,0.1457,0.1137,0.0998,0.1009,0.1087,0.1218,0.1296,0.1146,0.1349,0.0737,0.0021,0.1483,0.106,-0.069029875,0.9640103,0.018324606,0.9841509,0.81326574,1.1482966,0.309
Dinosaur-2-E,2020-06-08,40.2446,-108.9677,0.5805,0.5438,0.4913,0.5118,0.5398,0.5542,0.5779,0.5678,0.6019,0.3919,0.0176,0.4493,0.3733,-0.07223114,0.9398702,0.030996831,0.9659805,0.8933939,1.1557094,0.298
Dinosaur-2-E,2020-08-17,40.2446,-108.9677,0.1635,0.1532,0.1698,0.2062,0.2225,0.2432,0.2606,0.249,0.2814,0.1441,0.0027,0.3746,0.291,-0.18911175,0.97854596,0.010843374,0.99137795,0.87785846,1.4664311,0.073
Dinosaur-2-E,2020-09-21,40.2446,-108.9677,0.1606,0.1452,0.1566,0.1839,0.1961,0.2089,0.2288,0.2253,0.2494,0.1111,0.0018,0.3168,0.2503,-0.17989002,0.98414797,0.007989347,0.99338114,0.87438774,1.4386973,0.085
Dinosaur-2-E,2020-10-26,40.2446,-108.9677,0.382,0.3895,0.3605,0.4086,0.4245,0.4386,0.4416,0.4368,0.4515,0.3059,0.0097,0.1144,0.0961,-0.09569798,0.95655096,0.02220696,0.96541274,0.8951457,1.2116505,0.046
Dinosaur-2-E,2020-11-30,40.2446,-108.9677,0.1568,0.126,0.113,0.132,0.1431,0.1579,0.1708,0.1678,0.1858,0.1613,0.0081,0.222,0.1744,-0.1951567,0.9079022,0.048271757,0.9592862,0.810071,1.4849558,0.098
Dinosaur-2-E,2021-03-15,40.2446,-108.9677,0.1779,0.1541,0.1442,0.1546,0.1596,0.173,0.1865,0.179,0.1978,0.1176,0.0073,0.2085,0.1577,-0.107673295,0.92163175,0.040782124,0.96301925,0.82174337,1.2413316,0.305
Dinosaur-2-E,2021-04-19,40.2446,-108.9677,0.167,0.1514,0.1628,0.1836,0.2015,0.2219,0.2381,0.2316,0.251,0.1489,0.0116,0.3203,0.2589,-0.1744422,0.90460527,0.050086353,0.9588288,0.8259912,1.4226044,0.197
Dinosaur-2-E,2021-05-24,40.2446,-108.9677,0.159,0.1414,0.1529,0.1869,0.2118,0.2328,0.2507,0.234,0.2664,0.1568,0.004,0.3683,0.2952,-0.20961489,0.9663866,0.017094018,0.9868052,0.86592185,1.5304121,0.11
Dinosaur-2-E,2021-06-28,40.2446,-108.9677,0.1627,0.1511,0.1659,0.1998,0.2178,0.2373,0.2572,0.2409,0.2759,0.1171,0.0018,0.3741,0.2972,-0.18436575,0.98516685,0.00747198,0.9941634,0.8797904,1.4520795,0.096
Dinosaur-2-E,2021-08-02,40.2446,-108.9677,0.2773,0.2762,0.2747,0.307,0.3171,0.3398,0.361,0.3437,0.378,0.1481,0.0057,0.4154,0.3435,-0.11157828,0.96737266,0.01658423,0.9850942,0.8904985,1.2511832,0.2
Dinosaur-2-E,2021-11-15,40.2446,-108.9677,0.151,0.1238,0.1114,0.1153,0.1266,0.148,0.161,0.1486,0.1698,0.0913,0.0154,0.1766,0.1368,-0.14307691,0.81219506,0.10363392,0.90957123,0.7507042,1.3339317,0.248
Dinosaur-2-E,2021-09-06,40.2446,-108.9677,0.1648,0.1538,0.1651,0.1903,0.2011,0.2208,0.2371,0.2389,0.2541,0.1381,0.0041,0.3438,0.2801,-0.1826733,0.9662552,0.017161991,0.98602605,0.8672176,1.4470019,0.177
Dinosaur-2-E,2022-07-18,40.2446,-108.9677,0.1501,0.1481,0.1659,0.2083,0.2128,0.2356,0.2573,0.2506,0.2795,0.0823,0.0014,0.3687,0.274,-0.20336133,0.9888889,0.0055865915,0.995489,0.8849462,1.5105485,0.104
Dinosaur-2-E,2022-08-22,40.2446,-108.9677,0.1481,0.1425,0.1546,0.1983,0.2017,0.2192,0.2375,0.2378,0.2577,0.0825,0.0014,0.3385,0.2546,-0.21202856,0.98829436,0.0058873,0.9951532,0.8808463,1.5381631,0.094
Dinosaur-2-E,2022-09-26,40.2446,-108.9677,0.1458,0.1366,0.1475,0.1817,0.1821,0.1996,0.2175,0.2123,0.2341,0.0981,0.0017,0.3179,0.2394,-0.18010008,0.98411214,0.008007537,0.99360764,0.8700599,1.4393221,0.177
Dinosaur-2-E,2022-10-31,40.2446,-108.9677,0.143,0.1239,0.1256,0.1464,0.1523,0.173,0.1819,0.1877,0.1965,0.0997,0.0015,0.2332,0.169,-0.1982126,0.9841438,0.007991476,0.99289775,0.8609315,1.4944268,0.263
Dinosaur-2-E,2022-05-09,40.2446,-108.9677,0.144,0.132,0.1456,0.1627,0.1919,0.2443,0.2695,0.2796,0.28,0.1718,0.0049,0.3047,0.2298,-0.3151458,0.9655535,0.017525036,0.98336715,0.8768851,1.9203296,0.23
Dinosaur-2-E,2022-06-13,40.2446,-108.9677,0.1586,0.1495,0.163,0.2099,0.2247,0.2538,0.2826,0.2822,0.3059,0.1425,0.0021,0.3719,0.2886,-0.26774484,0.9852269,0.0074415305,0.99359953,0.89067525,1.7312883,0.119
Dinosaur-2-E,2023-04-24,40.2446,-108.9677,0.1934,0.1745,0.1726,0.1874,0.2073,0.2361,0.2499,0.2474,0.2612,0.1521,0.0318,0.2818,0.2303,-0.17809524,0.77220625,0.12853679,0.886631,0.7404809,1.4333719,0.315
Dinosaur-2-E,2023-05-29,40.2446,-108.9677,0.1476,0.1359,0.1455,0.1678,0.191,0.2341,0.2604,0.2568,0.2756,0.1273,0.0051,0.3234,0.2478,-0.2766592,0.9610537,0.019859815,0.982573,0.868552,1.7649484,0.11
Dinosaur-2-E,2023-07-03,40.2446,-108.9677,0.1504,0.1513,0.1667,0.2029,0.2106,0.2403,0.2633,0.2648,0.2881,0.1097,0.002,0.3674,0.2744,-0.22734646,0.98500746,0.00755287,0.99369293,0.8862462,1.5884824,0.104
Dinosaur-2-E,2023-08-07,40.2446,-108.9677,0.1521,0.1501,0.1697,0.2014,0.2081,0.2342,0.2563,0.2556,0.2758,0.1005,0.0017,0.3736,0.2854,-0.20197509,0.98678577,0.0066510173,0.99461085,0.8849722,1.5061874,0.142
Dinosaur-2-E,2023-09-11,40.2446,-108.9677,0.1664,0.1611,0.1765,0.2118,0.217,0.2443,0.2677,0.2704,0.2962,0.1154,0.003,0.3912,0.2968,-0.21011412,0.9780542,0.011094675,0.9909719,0.88307065,1.5320113,0.105
Dinosaur-2-E,2023-10-16,40.2446,-108.9677,0.1432,0.1334,0.1401,0.1661,0.1711,0.1825,0.1998,0.2049,0.2212,0.0894,0.0014,0.2941,0.2247,-0.18782607,0.9864276,0.006832601,0.99440455,0.86883235,1.4625267,0.23
Dinosaur-2-E,2023-11-20,40.2446,-108.9677,0.1699,0.1325,0.1225,0.1375,0.1494,0.168,0.1826,0.1765,0.2018,0.1145,0.0022,0.2523,0.1829,-0.18060198,0.9753776,0.012464589,0.98979115,0.85135597,1.4408163,0.114
Dinosaur-2-E,2024-01-29,40.2446,-108.9677,0.1688,0.1282,0.1168,0.1224,0.1383,0.154,0.1691,0.1518,0.1784,0.0954,0.0018,0.2102,0.1469,-0.13030529,0.9765625,0.011857707,0.99010444,0.8406432,1.2996576,0.266
Dinosaur-2-E,2024-04-08,40.2446,-108.9677,0.0817,0.0715,0.0734,0.083,0.0952,0.1071,0.1152,0.113,0.1221,0.0845,0.0034,0.171,0.1372,-0.21244636,0.9415808,0.030088497,0.97633964,0.8020305,1.5395095,0.331
Dinosaur-2-E,2024-05-13,40.2446,-108.9677,0.1535,0.142,0.1601,0.1794,0.203,0.2418,0.2644,0.2591,0.282,0.1294,0.002,0.3499,0.2736,-0.23616411,0.9846802,0.0077190283,0.9934533,0.8845447,1.6183635,0.324
Dinosaur-2-E,2024-06-17,40.2446,-108.9677,0.154,0.1462,0.1608,0.1984,0.2218,0.2458,0.2697,0.271,0.2922,0.1423,0.0023,0.3828,0.2964,-0.25521076,0.9831687,0.008487085,0.9929888,0.88660055,1.6853235,0.131
Dinosaur-2-E,2024-07-22,40.2446,-108.9677,0.1702,0.1586,0.1664,0.1957,0.2094,0.2334,0.2578,0.2526,0.2845,0.1178,0.0052,0.3839,0.3065,-0.20572793,0.9596587,0.020585906,0.98379296,0.86659604,1.518029,0.115
Dinosaur-2-E,2024-08-26,40.2446,-108.9677,0.1423,0.1334,0.1476,0.1715,0.1819,0.2025,0.2222,0.2213,0.2388,0.1013,0.0018,0.3132,0.2273,-0.19978316,0.9838637,0.008133755,0.9932873,0.87292325,1.4993225,0.151
Dinosaur-2-E,2024-09-30,40.2446,-108.9677,0.1564,0.1457,0.1589,0.196,0.1999,0.222,0.2342,0.2378,0.2513,0.1309,0.0022,0.3382,0.265,-0.19889088,0.9816666,0.009251472,0.99239016,0.8766667,1.4965388,0.095
Dinosaur-2-E,2024-11-04,40.2446,-108.9677,0.1508,0.1258,0.1288,0.141,0.157,0.1771,0.1902,0.1897,0.2063,0.1347,0.0028,0.2415,0.1754,-0.1912088,0.97090906,0.014760147,0.9870968,0.85408,1.4728261,0.204
Durham-11-W,2018-01-29,35.9705,-79.0931,0.7849,0.7356,0.7019,0.7548,0.7523,0.7629,0.7834,0.7327,0.7911,0.3877,0.0199,0.2619,0.2084,-0.021469388,0.9471166,0.02715982,0.9607688,0.90854913,1.0438808,0.367
Durham-11-W,2018-05-14,35.9705,-79.0931,0.1267,0.1026,0.0973,0.0898,0.1239,0.215,0.2547,0.246,0.2912,0.0545,0.0015,0.2693,0.1368,-0.43314883,0.9878788,0.0060975607,0.994195,0.8829932,2.528263,0.116
Durham-11-W,2018-06-18,35.9705,-79.0931,0.1339,0.1071,0.1012,0.0792,0.1131,0.245,0.3101,0.2915,0.3451,0.0577,0.011,0.2175,0.0962,-0.48459384,0.9272727,0.03773585,0.9576923,0.8532545,2.8804348,0.165
Durham-11-W,2018-08-27,35.9705,-79.0931,0.121,0.0959,0.0892,0.0678,0.1025,0.2308,0.2918,0.2738,0.339,0.0384,0.0009,0.222,0.0932,-0.50854,0.9934474,0.003287071,0.9963761,0.89409673,3.0695066,0.222
Durham-11-W,2018-10-01,35.9705,-79.0931,0.1169,0.0907,0.0835,0.0663,0.1071,0.2225,0.2771,0.2578,0.3293,0.0545,0.0006,0.2178,0.0965,-0.51069444,0.99535596,0.0023273856,0.9974801,0.89112055,3.0874255,0.312
Durham-11-W,2019-02-18,35.9705,-79.0931,0.1348,0.1131,0.1076,0.1329,0.1635,0.203,0.2319,0.2258,0.2707,0.1072,0.0012,0.2594,0.1517,-0.35452905,0.98942727,0.005314438,0.9950658,0.87780976,2.098513,0.372
Durham-11-W,2019-01-14,35.9705,-79.0931,0.2531,0.2216,0.1943,0.1956,0.2106,0.2567,0.2783,0.2705,0.3039,0.0966,0.0015,0.2526,0.1823,-0.1639415,0.9889705,0.0055452865,0.9942813,0.8903062,1.3921771,0.397
Durham-11-W,2019-06-03,35.9705,-79.0931,0.1505,0.1266,0.1228,0.1223,0.1578,0.2472,0.3001,0.3011,0.3505,0.0756,0.0017,0.362,0.204,-0.4206181,0.9887714,0.005645965,0.9948856,0.897351,2.4519544,0.111
Durham-11-W,2019-04-29,35.9705,-79.0931,0.2668,0.2239,0.2025,0.1869,0.2227,0.3314,0.3833,0.3576,0.4133,0.1062,0.0015,0.2775,0.1686,-0.27691483,0.9916457,0.004194631,0.9952874,0.9102484,1.7659259,0.253
Durham-11-W,2019-07-08,35.9705,-79.0931,0.161,0.1314,0.0969,0.0736,0.0813,0.1322,0.1491,0.1554,0.1606,0.025,0.0016,0.0991,0.0485,-0.23186679,0.9796179,0.01029601,0.9875049,0.8440433,1.6037151,0.093
Durham-11-W,2019-08-12,35.9705,-79.0931,0.1329,0.112,0.11,0.1127,0.1478,0.2266,0.278,0.2662,0.3282,0.0477,0.0012,0.3395,0.174,-0.41520467,0.99102473,0.004507889,0.9960456,0.8905524,2.42,0.112
Durham-11-W,2019-10-21,35.9705,-79.0931,0.1228,0.0993,0.0927,0.0899,0.1233,0.1802,0.2108,0.1968,0.2414,0.0572,0.0012,0.2761,0.1515,-0.3595855,0.98787874,0.0060975617,0.99493784,0.8666667,2.1229773,0.244
Durham-11-W,2019-11-25,35.9705,-79.0931,0.1302,0.1064,0.0921,0.1017,0.1352,0.1918,0.2236,0.2067,0.2549,0.1092,0.0014,0.2628,0.1473,-0.38353413,0.98654497,0.006773101,0.99405396,0.86955196,2.2442997,0.301
Durham-11-W,2019-09-16,35.9705,-79.0931,0.1186,0.0937,0.0859,0.081,0.1087,0.1878,0.2273,0.2153,0.265,0.0472,0.0013,0.2805,0.144,-0.4296148,0.9879962,0.0060380865,0.99476963,0.8734403,2.5064027,0.093
Durham-11-W,2020-03-09,35.9705,-79.0931,0.1487,0.1279,0.1185,0.1247,0.1539,0.2166,0.2419,0.2479,0.2726,0.1395,0.0187,0.2691,0.1636,-0.3531659,0.8597149,0.07543364,0.9301848,0.799793,2.091983,0.285
Durham-11-W,2020-06-22,35.9705,-79.0931,0.1219,0.0986,0.0966,0.0701,0.1064,0.2355,0.2905,0.2791,0.3242,0.0502,0.0022,0.1844,0.0821,-0.48575994,0.9843583,0.00788248,0.9905519,0.88935965,2.8892338,0.268
Durham-11-W,2020-04-13,35.9705,-79.0931,0.1678,0.1242,0.1257,0.1092,0.1571,0.2861,0.3406,0.3331,0.3757,0.0789,0.0015,0.2455,0.121,-0.4520488,0.99103403,0.0045031523,0.99482846,0.90541136,2.6499603,0.19
Durham-11-W,2020-07-27,35.9705,-79.0931,0.1117,0.0876,0.0829,0.0706,0.1013,0.1793,0.2225,0.2186,0.2649,0.0369,0.001,0.2433,0.113,-0.4500829,0.9908925,0.0045745657,0.9956794,0.8763251,2.6369119,0.072
Durham-11-W,2020-05-18,35.9705,-79.0931,0.8274,0.8151,0.7714,0.806,0.7375,0.7784,0.8482,0.7586,0.8713,0.1223,0.0183,0.515,0.3176,0.008365999,0.9528897,0.024123386,0.97166973,0.91459477,0.98340684,0.125
Durham-11-W,2020-10-05,35.9705,-79.0931,0.1142,0.0926,0.0911,0.074,0.1187,0.2399,0.2792,0.2806,0.3159,0.1144,0.0014,0.2372,0.1157,-0.50981975,0.99007094,0.0049893083,0.9946071,0.89353234,3.0801318,0.261
Durham-11-W,2020-11-09,35.9705,-79.0931,0.1191,0.0949,0.0811,0.0643,0.0707,0.1146,0.1252,0.1979,0.1303,0.0405,0.0007,0.0944,0.0357,-0.418638,0.9929507,0.0035371399,0.99522185,0.87005645,2.4401972,0.269
Durham-11-W,2021-01-18,35.9705,-79.0931,0.1438,0.1207,0.1097,0.1327,0.1701,0.2227,0.254,0.2578,0.294,0.1264,0.0016,0.301,0.1777,-0.40299323,0.98766387,0.006206361,0.9942898,0.886136,2.3500457,0.31
Durham-11-W,2021-03-29,35.9705,-79.0931,0.1322,0.1156,0.1115,0.1191,0.1576,0.2266,0.2552,0.2623,0.2929,0.1636,0.003,0.2813,0.1687,-0.40342432,0.97738415,0.011437285,0.9890232,0.8806125,2.3524663,0.347
Durham-11-W,2021-08-16,35.9705,-79.0931,0.135,0.1075,0.1053,0.0789,0.1241,0.2639,0.3234,0.2988,0.3813,0.042,0.0019,0.2152,0.0899,-0.4788418,0.9873629,0.006358769,0.9926342,0.8958878,2.8376067,0.348
Durham-11-W,2022-01-03,35.9705,-79.0931,0.9193,0.9051,0.8399,0.914,0.9194,0.9383,0.9593,0.9064,0.9702,0.4232,0.0098,0.149,0.1563,-0.038080517,0.97860724,0.010812003,0.9815997,0.9424821,1.0791761,0.323
Durham-11-W,2022-03-14,35.9705,-79.0931,0.1538,0.1326,0.1244,0.1359,0.1635,0.2131,0.2376,0.2364,0.2662,0.1258,0.0166,0.2825,0.1756,-0.3104213,0.8687747,0.070219964,0.9380018,0.8037534,1.9003215,0.321
Durham-11-W,2022-06-27,35.9705,-79.0931,0.4239,0.4495,0.4188,0.4236,0.4224,0.4715,0.5153,0.511,0.5316,0.1877,0.0103,0.4105,0.3361,-0.099161096,0.9604835,0.020156557,0.97789216,0.9055044,1.2201527,0.099
Durham-11-W,2021-07-12,35.9705,-79.0931,0.2902,0.3038,0.2535,0.1949,0.2282,0.2842,0.3326,0.3745,0.3543,0.0664,0.0015,0.2819,0.1857,-0.19267514,0.9920212,0.0040053404,0.99544,0.9133065,1.4773175,0.269
Durham-11-W,2022-08-01,35.9705,-79.0931,0.127,0.1039,0.1058,0.0816,0.1273,0.2737,0.3462,0.3163,0.3967,0.0397,0.001,0.265,0.111,-0.49869698,0.99369687,0.0031615556,0.9965654,0.9039561,2.989603,0.272
Durham-11-W,2022-09-05,35.9705,-79.0931,0.1782,0.1552,0.1322,0.1282,0.154,0.2663,0.3262,0.3,0.3699,0.061,0.0066,0.2216,0.1161,-0.38824618,0.9569472,0.022,0.9750094,0.875293,2.269289,0.194
Durham-11-W,2022-10-10,35.9705,-79.0931,0.122,0.0978,0.0898,0.077,0.1285,0.2466,0.2872,0.2731,0.3277,0.1068,0.001,0.2343,0.1104,-0.5050978,0.9927035,0.0036616628,0.99606615,0.8934281,3.0412025,0.237
Durham-11-W,2022-12-19,35.9705,-79.0931,0.1659,0.1355,0.1197,0.1323,0.1649,0.2278,0.2541,0.2549,0.2884,0.1645,0.0115,0.2604,0.1613,-0.36091834,0.9136637,0.04511573,0.9563402,0.83695644,2.1294904,0.303
Durham-11-W,2023-01-23,35.9705,-79.0931,0.1428,0.1167,0.1045,0.1238,0.1513,0.1942,0.2184,0.2216,0.255,0.1081,0.0016,0.2584,0.1519,-0.3590923,0.9856631,0.0072202166,0.9933555,0.87412584,2.120574,0.353
Durham-11-W,2023-02-27,35.9705,-79.0931,0.4093,0.3945,0.3405,0.3408,0.3606,0.3847,0.4063,0.3858,0.4135,0.1912,0.0055,0.3047,0.2207,-0.06237093,0.97188866,0.014256091,0.9841954,0.9002543,1.1330397,0.303
Durham-11-W,2023-06-12,35.9705,-79.0931,0.5352,0.5254,0.4814,0.4865,0.4863,0.5458,0.605,0.5787,0.6321,0.131,0.0022,0.4955,0.3887,-0.091783784,0.9924255,0.0038016243,0.9959123,0.9366529,1.2021188,0.112
Durham-11-W,2023-08-21,35.9705,-79.0931,0.1175,0.096,0.0786,0.0638,0.0722,0.1154,0.1398,0.1337,0.1523,0.0345,0.0171,0.083,0.0462,-0.25953838,0.7732095,0.12789829,0.85372114,0.7259971,1.7010179,0.215
Durham-11-W,2023-12-04,35.9705,-79.0931,0.1293,0.1047,0.0911,0.0956,0.1292,0.1882,0.216,0.217,0.2527,0.1027,0.0011,0.2243,0.1225,-0.4086336,0.98991287,0.0050691245,0.9950271,0.8751848,2.3819978,0.289
Durham-11-W,2024-01-08,35.9705,-79.0931,0.1521,0.1301,0.1092,0.1171,0.1392,0.1725,0.1881,0.196,0.2148,0.1229,0.0245,0.2136,0.132,-0.28440368,0.7777778,0.125,0.88712287,0.7386197,1.7948717,0.332
Durham-11-W,2023-10-30,35.9705,-79.0931,0.1206,0.095,0.0884,0.0795,0.1158,0.2117,0.2503,0.2457,0.2944,0.0634,0.0011,0.2303,0.1104,-0.4708171,0.9910859,0.0044770045,0.9953888,0.8849509,2.7794118,0.214
Durham-11-W,2024-04-22,35.9705,-79.0931,0.1216,0.0986,0.0921,0.0846,0.1228,0.214,0.244,0.2458,0.2734,0.1251,0.0016,0.2376,0.1319,-0.45486826,0.9870655,0.006509357,0.99340206,0.88241696,2.6688383,0.26
Durham-11-W,2024-03-18,35.9705,-79.0931,0.1622,0.1626,0.1389,0.126,0.1376,0.168,0.1805,0.1994,0.193,0.0968,0.025,0.1797,0.1305,-0.17883535,0.77718353,0.12537614,0.8762682,0.738676,1.4355651,0.288
Durham-11-W,2024-09-09,35.9705,-79.0931,0.1282,0.1017,0.091,0.0673,0.1104,0.2501,0.302,0.2927,0.3382,0.0993,0.0014,0.2087,0.0943,-0.5256711,0.99047947,0.0047830543,0.9944312,0.8966433,3.2164836,0.149
Durham-11-W,2024-10-14,35.9705,-79.0931,0.1131,0.0889,0.08,0.0684,0.1104,0.212,0.2545,0.2592,0.2964,0.1071,0.0011,0.2136,0.1021,-0.5283019,0.9915482,0.004243827,0.99535763,0.88903505,3.2400002,0.212
Durham-11-W,2024-11-18,35.9705,-79.0931,0.1598,0.1296,0.117,0.117,0.1437,0.2043,0.2359,0.2303,0.271,0.0837,0.0142,0.2654,0.1696,-0.3262309,0.88384455,0.061658707,0.9443028,0.81234574,1.968376,0.262
Durham-2-N,2018-03-19,43.1716,-70.9277,0.702,0.6976,0.6713,0.7509,0.8242,0.8134,0.7857,0.726,0.7648,0.4402,0.0071,0.0344,0.0295,-0.039146937,0.9806302,0.009779614,0.98149836,0.93646693,1.0814837,0.283
Durham-2-N,2018-04-23,43.1716,-70.9277,0.1287,0.113,0.1081,0.1325,0.1595,0.199,0.2301,0.2326,0.2532,0.1592,0.0058,0.276,0.1977,-0.36542416,0.95134234,0.02493551,0.9774494,0.8560268,2.1517115,0.273
Durham-2-N,2018-03-26,43.1716,-70.9277,0.6443,0.524,0.5348,0.587,0.6943,0.6955,0.6758,0.5688,0.655,0.3671,0.0059,0.0637,0.0552,-0.030808244,0.97946745,0.010372715,0.9815163,0.9254354,1.0635751,0.313
